tile,frame,n_px,mean_resid,mean_ctx,mean_ab
E-8_N32,F22_044375_2155_XI_35N007W,3979,0.002655563059720828,123.59614293399723,0.0072915309917516696
E-8_N32,F23_044797_2162_XI_36N006W,868,0.0024741167362275157,137.29837584605414,0.004337205198784482
E-8_N32,G10_022037_2152_XN_35N007W,300,-0.002697602073976968,61.25205729166667,0.00010250292243047928
E-8_N32,G18_025373_2147_XN_34N004W,202392,9.814711733610776e-06,137.63748988851154,0.00030796934319249846
E-8_N32,G20_026072_2119_XN_31N006W,61304,-2.677844068907468e-05,122.28215290295087,4.2320177845304436e-05
E-8_N32,G21_026573_2157_XN_35N005W,61528,2.0915082823277678e-05,128.93968409199877,0.0003064537958230815
E-8_N32,G22_026995_2155_XN_35N005W,36257,6.969070667861254e-05,126.67507890717654,0.000672230426813702
E-8_N32,G23_027061_2127_XN_32N007W,25412,-2.3418643759424364e-05,117.76828833480492,2.161207048541833e-05
E-8_N32,J01_045285_2149_XN_34N007W,1116,0.002079028106578198,177.2531265751008,0.002791097615289634
E-8_N32,J01_045364_2156_XI_35N006W,124927,1.1713054450743159e-05,151.04538198745567,0.0009553035133993737
E-8_N32,J03_046076_2151_XI_35N006W,142114,4.931665512971322e-05,144.94908073893748,0.0006476446115905397
E-8_N32,J03_046142_2165_XN_36N004W,20593,-8.873246362564573e-05,146.54053585600994,0.00025149426888261697
E-8_N32,J05_046643_2165_XN_36N004W,114,-0.0008212405086105422,130.51403166118422,0.0001535846520773862
E-8_N32,J06_047131_2124_XN_32N006W,52980,7.702416895656459e-05,123.76123275440024,0.0003663638730052028
E-8_N32,K02_054159_2164_XI_36N007W,494,0.002306747404853937,143.56744804845647,0.003253420320077213
E-8_N32,K03_054660_2181_XN_38N005W,14107,3.194358217413836e-05,85.31753635440296,0.00016594583552321835
E-8_N32,K05_055227_2175_XN_37N004W,913,-0.0013941064026974804,157.72866430209476,4.718223834077002e-05
E-8_N32,P20_008719_2181_XN_38N007W,51939,-6.829239016315939e-05,155.8528691334426,0.00012372178844665465
E-8_N32,P20_008864_2167_XN_36N007W,15623,-0.0002445983146489102,150.8793649337115,0.0010378546611050986
E-8_N32,P21_009365_2169_XN_36N006W,28037,4.692811987784228e-05,153.20671850060856,0.000798629318759219
E-8_N32,P21_009431_2171_XN_37N008W,6295,0.00011618630187364276,114.32553164093527,0.0009843126755215027
E0_N40,B01_009958_2210_XI_41N356W,171537,0.00040039022668515945,123.2191385994257,0.007869664919021566
E0_N40,B01_010103_2236_XI_43N355W,11670,-0.0005537452014285658,94.6922392988164,0.0016479740605951916
E0_N40,B02_010525_2212_XN_41N356W,37491,-0.001119383083592171,140.97652413141654,0.00022441581436443144
E0_N40,B12_014138_2234_XN_43N356W,613,-0.0040885362137162195,131.53612325397634,0.0006097448247535997
